run_id,function,method,n,p,q,rep,seed_data,seed_model,status,error,train_time_sec,pred_time_sec,nit,njev,nfev,rmse,coverage_95,interval_len_95,dss_diag,dss_full
run_1190895125,borehole,LCGP,400,4,3,3,3606504446,4102626251,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.319775959011167,0.22689137503039092,96,108,108,41.717228215631955,0.985,146.87792590472017,25.280934262995068,
run_1190895125,borehole,MOOGP,400,4,3,4,381806908,1921801343,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.24049295799341,0.06575212499592453,162,183,183,28.309482141985086,0.939,84.18030240538847,23.342844675927548,
run_1190895125,borehole,LCGP,400,4,3,4,381806908,2349585575,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.342567333951592,0.21585383301135153,284,297,297,29.296484507477846,0.98,115.730592394687,24.15640492948437,
run_1190895125,borehole,MOOGP,400,4,3,5,3739807078,582565458,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.197437082999386,0.0447709999862127,211,243,243,39.631007960486535,0.935,91.74235690368532,23.988457526815434,
run_1190895125,borehole,LCGP,400,4,3,5,3739807078,1424649486,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.363530500035267,0.2025611670105718,89,100,100,44.801219806660086,0.976,127.25763585317135,25.18288818267508,
run_1190895125,borehole,MOOGP,800,4,3,1,1752362017,2143324710,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.58410149998963,0.14408958301646635,83,101,101,41.8720328987724,0.943,108.42021849671804,24.213735497391195,
run_1190895125,borehole,LCGP,800,4,3,1,1752362017,1970748737,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.44443400000455,0.7373759159818292,111,124,124,43.57919398678158,0.968,127.56811015323233,24.51947907915113,
run_1190895125,borehole,MOOGP,800,4,3,2,790452897,2816232251,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,129.77491912501864,0.15102770796511322,199,231,231,24.814472253271113,0.956,73.27398041988374,22.709952487372316,
run_1190895125,borehole,LCGP,800,4,3,2,790452897,3966204936,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.56053358298959,0.7312855000491254,158,176,176,24.834015584862403,0.979,85.64209194907966,22.889013554416916,
run_1190895125,borehole,MOOGP,800,4,3,3,3235588585,2049285529,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.349539416027255,0.11959729203954339,83,104,104,17.609194112319724,0.957,51.955047820102884,20.474928734059734,
run_1190895125,borehole,LCGP,800,4,3,3,3235588585,405842615,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.62571454199497,0.7164893750450574,149,169,169,18.29846393990046,0.972,60.59825181014648,20.847095644551093,
run_1190895125,borehole,MOOGP,800,4,3,4,3659437181,1677543785,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,142.65044587501325,0.1269403339829296,213,240,240,42.490124163044214,0.932,97.58851686892362,22.82871988442798,
run_1190895125,borehole,LCGP,800,4,3,4,3659437181,2838602312,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81.7213149999734,0.71570125001017,237,260,260,45.086451253544205,0.967,116.3140139720476,23.011567103103875,
run_1190895125,borehole,MOOGP,800,4,3,5,1536779838,1474825509,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82.17535224999301,0.12066904199309647,93,123,123,30.750746762565306,0.928,85.1072856306125,24.91232341269627,
run_1190895125,borehole,LCGP,800,4,3,5,1536779838,1656185529,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.20422633405542,1.0553763339994475,158,174,174,32.05851938466279,0.965,99.72097504101411,25.295982169528337,
run_2252184641,borehole,MOOGP,100,4,3,1,3681670825,1875810247,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.181300916010514,0.010722750041168183,246,298,298,22.090036727283348,0.916,57.450649538781896,23.04273602291967,
run_2252184641,borehole,LCGP,100,4,3,1,3681670825,2471040295,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4491259999922477,0.11600587499560788,100,108,108,37.15696083181177,0.967,159.52667861102728,28.173907809909476,
run_2252184641,borehole,MOOGP,100,4,3,2,1490663890,1825793481,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.032984833000228,0.013886582979466766,185,208,208,31.323113632358645,0.938,85.3698190241197,23.931488282938318,
run_2252184641,borehole,LCGP,100,4,3,2,1490663890,2972008939,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.329374041990377,0.11441045900573954,90,96,96,79.36433589190985,0.957,223.05602121214528,30.187761698002344,
run_2252184641,borehole,MOOGP,100,4,3,3,3748590181,306058650,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.761333958012983,0.012546459038276225,274,325,325,41.2812004060762,0.93,95.21445186201413,23.533706047704847,
run_2252184641,borehole,LCGP,100,4,3,3,3748590181,2955949463,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3437919169664383,0.11055958300130442,136,146,146,98.29514866746653,0.947,259.0369157496996,30.176971973311478,
run_2252184641,borehole,MOOGP,100,4,3,4,1393094716,3644934348,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.3107928339741193,0.011140374990645796,130,166,166,30.390124702085178,0.917,78.86555000042318,25.193073161590597,
run_2252184641,borehole,LCGP,100,4,3,4,1393094716,1563857653,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4193498750100844,0.12412233400391415,135,138,138,70.89745216964218,0.964,224.2504545862993,31.966543794833868,
run_2252184641,borehole,MOOGP,100,4,3,5,2791842574,4046863170,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.953777667018585,0.015435625042300671,160,215,215,44.81862426426282,0.954,114.68259834922706,24.40145286770169,
run_2252184641,borehole,LCGP,100,4,3,5,2791842574,547975410,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2317602499970235,0.11185570800444111,80,82,82,82.50586363089772,0.962,321.47253632402976,30.88231466793003,
run_2252184641,borehole,MOOGP,200,4,3,1,1882227481,3013628968,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.452879542019218,0.022548292006831616,268,294,294,29.60637686258897,0.932,72.01345121912377,23.7261733049279,
run_2252184641,borehole,LCGP,200,4,3,1,1882227481,2128180717,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.6165665830485523,0.1392689579515718,176,189,189,41.56263262204886,0.966,132.81208823232214,26.96459969772153,
run_2252184641,borehole,MOOGP,200,4,3,2,1534279100,2661466309,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.23475470795529,0.021989666973240674,201,228,228,25.044354296775644,0.93,63.489424366069784,23.401504053624002,
run_2252184641,borehole,LCGP,200,4,3,2,1534279100,3637150557,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.9301712090382352,0.13524508295813575,219,233,233,33.42599233562385,0.977,113.31491044886774,25.975524294751036,
run_2252184641,borehole,MOOGP,200,4,3,3,3472848077,683838818,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.6793874999857508,0.03107041696785018,162,184,184,46.147861567603854,0.925,113.8331920383109,25.700514353323495,
run_2252184641,borehole,LCGP,200,4,3,3,3472848077,3449867749,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.618613541009836,0.15365712501807138,178,190,190,58.85422911157293,0.976,215.55387542186165,27.943677173628075,
run_2252184641,borehole,MOOGP,200,4,3,4,948475116,1221015480,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.8571969170006923,0.022773667005822062,146,178,178,38.09518356384319,0.954,90.25710305573902,22.60287287541398,
run_2252184641,borehole,LCGP,200,4,3,4,948475116,2186488196,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.4986263749888167,0.1270115000079386,162,173,173,49.46061627130369,0.98,180.99723849788674,25.831227860544068,
run_2252184641,borehole,MOOGP,200,4,3,5,1222183249,3679092119,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.564766541006975,0.019617582962382585,140,165,165,57.12701177150642,0.895,123.70758545000848,27.251038430468785,
run_2252184641,borehole,LCGP,200,4,3,5,1222183249,46374782,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.887450250040274,0.1299819169798866,210,222,222,68.33538394286408,0.978,232.12950987819605,29.137021644136485,
run_2252184641,borehole,MOOGP,400,4,3,1,2932496933,1150886209,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.798871582956053,0.08117362495977432,269,315,315,36.54539441430446,0.941,97.74887528487062,25.932658830398633,
run_2252184641,borehole,LCGP,400,4,3,1,2932496933,1107514266,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.531121750012971,0.23055795900290832,160,175,175,43.767960572873136,0.974,132.6810088648895,27.11023115349354,
run_2252184641,borehole,MOOGP,400,4,3,2,1657819395,2902066866,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.744573750009295,0.05222562502603978,225,259,259,24.577783132887042,0.945,73.60121454223857,23.178366965416846,
run_2252184641,borehole,LCGP,400,4,3,2,1657819395,3063637162,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.230523874983191,0.23352370801148936,240,257,257,24.763654617216332,0.982,102.0202711485894,24.088554177670932,
run_2252184641,borehole,MOOGP,400,4,3,3,3606504446,3079471383,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.7778424579883,0.0513607079628855,175,211,211,39.79243048678455,0.948,104.2953757987062,24.27208407468986,
run_2252184641,borehole,LCGP,400,4,3,3,3606504446,4102626251,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.345455000002403,0.20633358298800886,96,108,108,41.717228215631955,0.985,146.87792590472017,25.280934262995068,
run_2252184641,borehole,MOOGP,400,4,3,4,381806908,1921801343,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.210167334007565,0.044365250039845705,169,189,189,28.309492829532502,0.939,84.18011809954615,23.34284652978618,
run_2252184641,borehole,LCGP,400,4,3,4,381806908,2349585575,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.540885416965466,0.21834541601128876,284,297,297,29.296484507477846,0.98,115.730592394687,24.15640492948437,
run_2252184641,borehole,MOOGP,400,4,3,5,3739807078,582565458,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.672027625027113,0.05477879202226177,166,194,194,39.63083229130573,0.935,91.74224454820747,23.988413753583366,
run_2252184641,borehole,LCGP,400,4,3,5,3739807078,1424649486,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.9248215410043485,0.19485570897813886,89,100,100,44.801219806660086,0.976,127.25763585317135,25.18288818267508,
run_2252184641,borehole,MOOGP,800,4,3,1,1752362017,2143324710,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.15849004202755,0.11617549997754395,83,101,101,41.872032898720285,0.943,108.42021849726085,24.213735497368816,
run_2252184641,borehole,LCGP,800,4,3,1,1752362017,1970748737,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78.16644825000549,0.6864772500121035,237,265,265,43.5785718987075,0.968,127.55483802832393,24.51920824309477,
run_2252184641,borehole,MOOGP,800,4,3,2,790452897,2816232251,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48.2897909169551,0.11875462502939627,184,213,213,24.814516837660367,0.956,73.27425264543199,22.709962763171568,
run_2252184641,borehole,LCGP,800,4,3,2,790452897,3966204936,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.10351670801174,0.6936312500038184,149,168,168,24.833975380225414,0.979,85.6393735338998,22.888965307991633,
run_2252184641,borehole,MOOGP,800,4,3,3,3235588585,2049285529,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.692424667009618,0.13234616699628532,84,107,107,17.6091995378158,0.957,51.95500714993296,20.474931922342922,
run_2252184641,borehole,LCGP,800,4,3,3,3235588585,405842615,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.71390516695101,0.6552897919900715,131,149,149,18.297895538945532,0.972,60.5957783712622,20.846865189964344,
run_2252184641,borehole,MOOGP,800,4,3,4,3659437181,1677543785,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.367728791956324,0.10829012503381819,199,225,225,42.489911754915624,0.932,97.58879574585275,22.828719001494086,
run_2252184641,borehole,LCGP,800,4,3,4,3659437181,2838602312,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85.221790666983,0.7728861250216141,263,295,295,45.0861391498991,0.967,116.3165473853848,23.011588022972564,
run_2252184641,borehole,MOOGP,800,4,3,5,1536779838,1474825509,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.798590667021926,0.13448320794850588,93,125,125,30.75079887974207,0.928,85.10672074595604,24.912348818245512,
run_2252184641,borehole,LCGP,800,4,3,5,1536779838,1656185529,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55.810625792015344,0.7084830420208164,168,190,190,32.05859940224433,0.965,99.72204813829313,25.29607406497173,
