n_train,rep,seed,method,output,beta_type,beta_value,true_beta
25,21,20510342,MOOGP,3,trend,-8.027293835715344,-8.373014073965729
25,21,20510342,MOGP,1,intercept,1.905516065030707,-1.6549207883921637
25,21,20510342,MOGP,1,trend,3.6608374253602927,4.216267592457131
25,21,20510342,MOGP,2,intercept,1.170709883534176,1.672539605803907
25,21,20510342,MOGP,2,trend,9.232449162196364,7.108133796228586
25,21,20510342,MOGP,3,intercept,-0.0732842265166127,-0.1760633692862555
25,21,20510342,MOGP,3,trend,-11.047520043521011,-8.373014073965729
25,21,20510342,OLS,1,intercept,2.173722679599296,-1.6549207883921637
25,21,20510342,OLS,1,trend,-0.9714396162671636,4.216267592457131
25,21,20510342,OLS,2,intercept,1.2654203243268862,1.672539605803907
25,21,20510342,OLS,2,trend,7.5970411918441485,7.108133796228586
25,21,20510342,OLS,3,intercept,-0.22401062110473974,-0.1760633692862555
25,21,20510342,OLS,3,trend,-8.442661603705679,-8.373014073965729
25,22,20510343,MOOGP,1,intercept,-1.8030484950276557,-1.6549207883921637
25,22,20510343,MOOGP,1,trend,3.3075471540182146,4.216267592457131
25,22,20510343,MOOGP,2,intercept,1.1177235751685437,1.672539605803907
25,22,20510343,MOOGP,2,trend,7.793264485970438,7.108133796228586
25,22,20510343,MOOGP,3,intercept,-0.19720756329874778,-0.1760633692862555
25,22,20510343,MOOGP,3,trend,-8.246493353667844,-8.373014073965729
25,22,20510343,MOGP,1,intercept,-2.3991754555037454,-1.6549207883921637
25,22,20510343,MOGP,1,trend,7.580154230430075,4.216267592457131
25,22,20510343,MOGP,2,intercept,0.7578214990574939,1.672539605803907
25,22,20510343,MOGP,2,trend,10.230104936580126,7.108133796228586
25,22,20510343,MOGP,3,intercept,0.34690355350774826,-0.1760633692862555
25,22,20510343,MOGP,3,trend,-11.929950676261331,-8.373014073965729
25,22,20510343,OLS,1,intercept,-1.771548645913926,-1.6549207883921637
25,22,20510343,OLS,1,trend,3.218884707051348,4.216267592457131
25,22,20510343,OLS,2,intercept,1.0788931067817653,1.672539605803907
25,22,20510343,OLS,2,trend,7.9356383876076455,7.108133796228586
25,22,20510343,OLS,3,intercept,-0.14401779070679763,-0.1760633692862555
25,22,20510343,OLS,3,trend,-8.43275954154326,-8.373014073965729
25,23,20510344,MOOGP,1,intercept,-2.2465340810198873,-1.6549207883921637
25,23,20510344,MOOGP,1,trend,7.743712596049832,4.216267592457131
25,23,20510344,MOOGP,2,intercept,1.0186770656362718,1.672539605803907
25,23,20510344,MOOGP,2,trend,8.16577894140463,7.108133796228586
25,23,20510344,MOOGP,3,intercept,-0.17224113480704606,-0.1760633692862555
25,23,20510344,MOOGP,3,trend,-8.546823924044487,-8.373014073965729
25,23,20510344,MOGP,1,intercept,-2.0120672852115833,-1.6549207883921637
25,23,20510344,MOGP,1,trend,10.11453111196667,4.216267592457131
25,23,20510344,MOGP,2,intercept,1.1531226012425995,1.672539605803907
25,23,20510344,MOGP,2,trend,9.371983068884427,7.108133796228586
25,23,20510344,MOGP,3,intercept,-0.3674779412247231,-0.1760633692862555
25,23,20510344,MOGP,3,trend,-10.341274279249795,-8.373014073965729
25,23,20510344,OLS,1,intercept,-2.14989479622283,-1.6549207883921637
25,23,20510344,OLS,1,trend,7.550904758593749,4.216267592457131
25,23,20510344,OLS,2,intercept,0.8242109882059412,1.672539605803907
25,23,20510344,OLS,2,trend,8.592574177495711,7.108133796228586
25,23,20510344,OLS,3,intercept,0.02767223097054225,-0.1760633692862555
25,23,20510344,OLS,3,trend,-8.994369271287656,-8.373014073965729
25,24,20510345,MOOGP,1,intercept,0.805668575225573,-1.6549207883921637
25,24,20510345,MOOGP,1,trend,-0.5242682032402542,4.216267592457131
25,24,20510345,MOOGP,2,intercept,2.1781940757826437,1.672539605803907
25,24,20510345,MOOGP,2,trend,6.073894125860049,7.108133796228586
25,24,20510345,MOOGP,3,intercept,-0.08894848922189347,-0.1760633692862555
25,24,20510345,MOOGP,3,trend,-8.381877970378685,-8.373014073965729
25,24,20510345,MOGP,1,intercept,-0.18805715697802783,-1.6549207883921637
25,24,20510345,MOGP,1,trend,3.8967912392347284,4.216267592457131
25,24,20510345,MOGP,2,intercept,1.664419199576166,1.672539605803907
25,24,20510345,MOGP,2,trend,8.376536696211053,7.108133796228586
25,24,20510345,MOGP,3,intercept,0.6109942694679464,-0.1760633692862555
25,24,20510345,MOGP,3,trend,-11.438082640829982,-8.373014073965729
25,24,20510345,OLS,1,intercept,0.7243083303138893,-1.6549207883921637
25,24,20510345,OLS,1,trend,-0.007420505117847007,4.216267592457131
25,24,20510345,OLS,2,intercept,2.141141066167998,1.672539605803907
25,24,20510345,OLS,2,trend,6.3386110746370345,7.108133796228586
25,24,20510345,OLS,3,intercept,-0.01810650234876741,-0.1760633692862555
25,24,20510345,OLS,3,trend,-8.7479990415287,-8.373014073965729
25,25,20510346,MOOGP,1,intercept,-1.9746428258794564,-1.6549207883921637
25,25,20510346,MOOGP,1,trend,5.97480414555027,4.216267592457131
25,25,20510346,MOOGP,2,intercept,2.206777784636621,1.672539605803907
25,25,20510346,MOOGP,2,trend,6.2813618765004335,7.108133796228586
25,25,20510346,MOOGP,3,intercept,-0.2244104417721502,-0.1760633692862555
25,25,20510346,MOOGP,3,trend,-8.304722385909873,-8.373014073965729
25,25,20510346,MOGP,1,intercept,-2.3635852635948105,-1.6549207883921637
25,25,20510346,MOGP,1,trend,9.141377727450298,4.216267592457131
25,25,20510346,MOGP,2,intercept,1.9995632127518825,1.672539605803907
25,25,20510346,MOGP,2,trend,7.968584598346513,7.108133796228586
25,25,20510346,MOGP,3,intercept,0.0653209018931804,-0.1760633692862555
25,25,20510346,MOGP,3,trend,-10.665212888712032,-8.373014073965729
25,25,20510346,OLS,1,intercept,-1.884522300805077,-1.6549207883921637
25,25,20510346,OLS,1,trend,5.74833094398649,4.216267592457131
25,25,20510346,OLS,2,intercept,2.254850340394723,1.672539605803907
25,25,20510346,OLS,2,trend,6.160555376058109,7.108133796228586
25,25,20510346,OLS,3,intercept,-0.29170635224592695,-0.1760633692862555
25,25,20510346,OLS,3,trend,-8.135607481058127,-8.373014073965729
25,26,20510347,MOOGP,1,intercept,-0.3947512668292056,-1.6549207883921637
25,26,20510347,MOOGP,1,trend,1.380111056038301,4.216267592457131
25,26,20510347,MOOGP,2,intercept,0.995718972434827,1.672539605803907
25,26,20510347,MOOGP,2,trend,8.03929970249341,7.108133796228586
25,26,20510347,MOOGP,3,intercept,-0.002334099362863107,-0.1760633692862555
25,26,20510347,MOOGP,3,trend,-8.750430119101164,-8.373014073965729
25,26,20510347,MOGP,1,intercept,-1.5755014367784699,-1.6549207883921637
25,26,20510347,MOGP,1,trend,6.638275919157069,4.216267592457131
25,26,20510347,MOGP,2,intercept,0.401469450107828,1.672539605803907
25,26,20510347,MOGP,2,trend,10.685534436775049,7.108133796228586
25,26,20510347,MOGP,3,intercept,0.860311076465722,-0.1760633692862555
25,26,20510347,MOGP,3,trend,-12.59133757111754,-8.373014073965729
25,26,20510347,OLS,1,intercept,-0.4438527208058153,-1.6549207883921637
25,26,20510347,OLS,1,trend,1.3591979832231713,4.216267592457131
25,26,20510347,OLS,2,intercept,0.9709683267111981,1.672539605803907
25,26,20510347,OLS,2,trend,8.028757989208133,7.108133796228586
25,26,20510347,OLS,3,intercept,0.03360603970022092,-0.1760633692862555
25,26,20510347,OLS,3,trend,-8.735122821022356,-8.373014073965729
25,27,20510348,MOOGP,1,intercept,-3.442920014811521,-1.6549207883921637
25,27,20510348,MOOGP,1,trend,3.5731963834474447,4.216267592457131
25,27,20510348,MOOGP,2,intercept,2.1793641951313227,1.672539605803907
25,27,20510348,MOOGP,2,trend,6.858371447322409,7.108133796228586
25,27,20510348,MOOGP,3,intercept,-0.0620218254974958,-0.1760633692862555
25,27,20510348,MOOGP,3,trend,-8.708684616782255,-8.373014073965729
25,27,20510348,MOGP,1,intercept,-4.425130957149395,-1.6549207883921637
25,27,20510348,MOGP,1,trend,7.94810973102659,4.216267592457131
25,27,20510348,MOGP,2,intercept,1.6228449467529975,1.672539605803907
25,27,20510348,MOGP,2,trend,9.355555418328414,7.108133796228586
25,27,20510348,MOGP,3,intercept,0.7541989029912992,-0.1760633692862555
25,27,20510348,MOGP,3,trend,-12.372186947314335,-8.373014073965729
25,27,20510348,OLS,1,intercept,-3.784959904797134,-1.6549207883921637
25,27,20510348,OLS,1,trend,4.639788408088698,4.216267592457131
25,27,20510348,OLS,2,intercept,1.9771178045542186,1.672539605803907
25,27,20510348,OLS,2,trend,7.439254638090556,7.108133796228586
25,27,20510348,OLS,3,intercept,0.23289094937366475,-0.1760633692862555
25,27,20510348,OLS,3,trend,-9.563531352594437,-8.373014073965729
25,28,20510349,MOOGP,1,intercept,-4.520493618479721,-1.6549207883921637
25,28,20510349,MOOGP,1,trend,7.118630542153407,4.216267592457131
25,28,20510349,MOOGP,2,intercept,1.6695595033068318,1.672539605803907
25,28,20510349,MOOGP,2,trend,6.721674425208744,7.108133796228586
25,28,20510349,MOOGP,3,intercept,-0.02866085931169149,-0.1760633692862555
25,28,20510349,MOOGP,3,trend,-8.57023828835229,-8.373014073965729
25,28,20510349,MOGP,1,intercept,-5.8022664594233815,-1.6549207883921637
25,28,20510349,MOGP,1,trend,12.768591201420913,4.216267592457131
25,28,20510349,MOGP,2,intercept,1.178339282835804,1.672539605803907
25,28,20510349,MOGP,2,trend,8.910688832492355,7.108133796228586
25,28,20510349,MOGP,3,intercept,0.7317794951325869,-0.1760633692862555
25,28,20510349,MOGP,3,trend,-11.953403045156662,-8.373014073965729
25,28,20510349,OLS,1,intercept,-4.568200936619332,-1.6549207883921637
25,28,20510349,OLS,1,trend,7.131380707441275,4.216267592457131
25,28,20510349,OLS,2,intercept,1.6592762316542196,1.672539605803907
25,28,20510349,OLS,2,trend,6.713871504907343,7.108133796228586
25,28,20510349,OLS,3,intercept,-0.010757088908729341,-0.1760633692862555
25,28,20510349,OLS,3,trend,-8.561162588349474,-8.373014073965729
25,29,20510350,MOOGP,1,intercept,-3.7676242764079273,-1.6549207883921637
25,29,20510350,MOOGP,1,trend,6.656029516487012,4.216267592457131
25,29,20510350,MOOGP,2,intercept,2.3046174079639132,1.672539605803907
25,29,20510350,MOOGP,2,trend,5.921684019270008,7.108133796228586
25,29,20510350,MOOGP,3,intercept,-0.12134995211880106,-0.1760633692862555
25,29,20510350,MOOGP,3,trend,-8.45283614463837,-8.373014073965729
25,29,20510350,MOGP,1,intercept,-4.326558341373893,-1.6549207883921637
25,29,20510350,MOGP,1,trend,10.294380974557024,4.216267592457131
25,29,20510350,MOGP,2,intercept,1.907478625975929,1.672539605803907
25,29,20510350,MOGP,2,trend,8.5010154907913,7.108133796228586
25,29,20510350,MOGP,3,intercept,0.4008272003011193,-0.1760633692862555
25,29,20510350,MOGP,3,trend,-11.949946285865778,-8.373014073965729
25,29,20510350,OLS,1,intercept,-3.5420984490823026,-1.6549207883921637
25,29,20510350,OLS,1,trend,5.883703569945597,4.216267592457131
25,29,20510350,OLS,2,intercept,2.4633946192825715,1.672539605803907
25,29,20510350,OLS,2,trend,5.3754125629522935,7.108133796228586
25,29,20510350,OLS,3,intercept,-0.35810387311871306,-0.1760633692862555
25,29,20510350,OLS,3,trend,-7.682297757212137,-8.373014073965729
25,30,20510351,MOOGP,1,intercept,-2.1777084718673296,-1.6549207883921637
25,30,20510351,MOOGP,1,trend,3.7010444828889364,4.216267592457131
25,30,20510351,MOOGP,2,intercept,1.4927220183779482,1.672539605803907
25,30,20510351,MOOGP,2,trend,7.3123660369458845,7.108133796228586
25,30,20510351,MOOGP,3,intercept,-0.2039653513044417,-0.1760633692862555
25,30,20510351,MOOGP,3,trend,-8.288292383002931,-8.373014073965729
25,30,20510351,MOGP,1,intercept,-1.8970683263063972,-1.6549207883921637
25,30,20510351,MOGP,1,trend,7.001920230297798,4.216267592457131
25,30,20510351,MOGP,2,intercept,1.6527067557246307,1.672539605803907
25,30,20510351,MOGP,2,trend,9.264576329776478,7.108133796228586
25,30,20510351,MOGP,3,intercept,-0.43773004674037796,-0.1760633692862555
25,30,20510351,MOGP,3,trend,-11.129377517364285,-8.373014073965729
25,30,20510351,OLS,1,intercept,-2.1549337605369754,-1.6549207883921637
25,30,20510351,OLS,1,trend,3.8034640774216366,4.216267592457131
25,30,20510351,OLS,2,intercept,1.5007102585701706,1.672539605803907
25,30,20510351,OLS,2,trend,7.380486857771361,7.108133796228586
25,30,20510351,OLS,3,intercept,-0.21660972906788079,-0.1760633692862555
25,30,20510351,OLS,3,trend,-8.386373459695,-8.373014073965729
25,31,20510352,MOOGP,1,intercept,-1.6194720180235802,-1.6549207883921637
25,31,20510352,MOOGP,1,trend,6.116488236330469,4.216267592457131
25,31,20510352,MOOGP,2,intercept,1.5179698546727485,1.672539605803907
25,31,20510352,MOOGP,2,trend,7.062132639616118,7.108133796228586
25,31,20510352,MOOGP,3,intercept,-0.22088197110997498,-0.1760633692862555
25,31,20510352,MOOGP,3,trend,-8.350431237732021,-8.373014073965729
25,31,20510352,MOGP,1,intercept,-1.8359032941393285,-1.6549207883921637
25,31,20510352,MOGP,1,trend,11.220974642631136,4.216267592457131
25,31,20510352,MOGP,2,intercept,1.4428025216319513,1.672539605803907
25,31,20510352,MOGP,2,trend,9.170170068291249,7.108133796228586
25,31,20510352,MOGP,3,intercept,-0.10603145565363281,-0.1760633692862555
25,31,20510352,MOGP,3,trend,-11.475054737217413,-8.373014073965729
25,31,20510352,OLS,1,intercept,-1.4583413029530194,-1.6549207883921637
25,31,20510352,OLS,1,trend,6.174030363128635,4.216267592457131
25,31,20510352,OLS,2,intercept,1.5771724813115986,1.672539605803907
25,31,20510352,OLS,2,trend,7.105399100946947,7.108133796228586
25,31,20510352,OLS,3,intercept,-0.31060596636857457,-0.1760633692862555
25,31,20510352,OLS,3,trend,-8.409966139089214,-8.373014073965729
25,32,20510353,MOOGP,1,intercept,-3.3352829826765396,-1.6549207883921637
25,32,20510353,MOOGP,1,trend,5.844468619355081,4.216267592457131
25,32,20510353,MOOGP,2,intercept,2.2149802051452125,1.672539605803907
25,32,20510353,MOOGP,2,trend,5.988931766763006,7.108133796228586
25,32,20510353,MOOGP,3,intercept,-0.3786883860398058,-0.1760633692862555
25,32,20510353,MOOGP,3,trend,-8.118295302059327,-8.373014073965729
25,32,20510353,MOGP,1,intercept,-3.8047880651464645,-1.6549207883921637
25,32,20510353,MOGP,1,trend,9.128974139254845,4.216267592457131
25,32,20510353,MOGP,2,intercept,2.0059461250070494,1.672539605803907
25,32,20510353,MOGP,2,trend,7.378127457882948,7.108133796228586
25,32,20510353,MOGP,3,intercept,-0.026599054204688777,-0.1760633692862555
25,32,20510353,MOGP,3,trend,-10.537825768679676,-8.373014073965729
25,32,20510353,OLS,1,intercept,-3.233186480996179,-1.6549207883921637
25,32,20510353,OLS,1,trend,5.465626934681154,4.216267592457131
25,32,20510353,OLS,2,intercept,2.228845752874074,1.672539605803907
25,32,20510353,OLS,2,trend,5.855227827055021,7.108133796228586
25,32,20510353,OLS,3,intercept,-0.42222669051432177,-0.1760633692862555
25,32,20510353,OLS,3,trend,-7.862886853146809,-8.373014073965729
25,33,20510354,MOOGP,1,intercept,-1.7845648181170375,-1.6549207883921637
25,33,20510354,MOOGP,1,trend,4.7514258124191535,4.216267592457131
25,33,20510354,MOOGP,2,intercept,1.7678063172582306,1.672539605803907
25,33,20510354,MOOGP,2,trend,7.241625135094928,7.108133796228586
25,33,20510354,MOOGP,3,intercept,-0.2971054314040673,-0.1760633692862555
25,33,20510354,MOOGP,3,trend,-8.20499026799865,-8.373014073965729
25,33,20510354,MOGP,1,intercept,-2.5786898874028505,-1.6549207883921637
25,33,20510354,MOGP,1,trend,10.32353519291431,4.216267592457131
25,33,20510354,MOGP,2,intercept,1.454138991748155,1.672539605803907
25,33,20510354,MOGP,2,trend,9.42651454889947,7.108133796228586
25,33,20510354,MOGP,3,intercept,0.21882105464519253,-0.1760633692862555
25,33,20510354,MOGP,3,trend,-11.937520085451357,-8.373014073965729
25,33,20510354,OLS,1,intercept,-1.5669629294103515,-1.6549207883921637
25,33,20510354,OLS,1,trend,4.187329681128145,4.216267592457131
25,33,20510354,OLS,2,intercept,1.8506680892357892,1.672539605803907
25,33,20510354,OLS,2,trend,7.021963738966727,7.108133796228586
25,33,20510354,OLS,3,intercept,-0.4609979675731973,-0.1760633692862555
25,33,20510354,OLS,3,trend,-7.81302077371609,-8.373014073965729
25,34,20510355,MOOGP,1,intercept,-3.0088201977062616,-1.6549207883921637
25,34,20510355,MOOGP,1,trend,5.361921292697186,4.216267592457131
25,34,20510355,MOOGP,2,intercept,1.7411606448445278,1.672539605803907
25,34,20510355,MOOGP,2,trend,6.905445935527018,7.108133796228586
25,34,20510355,MOOGP,3,intercept,0.13069069891856877,-0.1760633692862555
25,34,20510355,MOOGP,3,trend,-8.788847520783037,-8.373014073965729
25,34,20510355,MOGP,1,intercept,-3.901166847262407,-1.6549207883921637
25,34,20510355,MOGP,1,trend,10.056825594163337,4.216267592457131
25,34,20510355,MOGP,2,intercept,1.2293826993553383,1.672539605803907
25,34,20510355,MOGP,2,trend,9.624885570871223,7.108133796228586
25,34,20510355,MOGP,3,intercept,0.8654902656839232,-0.1760633692862555
25,34,20510355,MOGP,3,trend,-12.628936362043378,-8.373014073965729
25,34,20510355,OLS,1,intercept,-2.912076909078521,-1.6549207883921637
25,34,20510355,OLS,1,trend,5.081075798971076,4.216267592457131
25,34,20510355,OLS,2,intercept,1.8043566121906907,1.672539605803907
25,34,20510355,OLS,2,trend,6.732515879936303,7.108133796228586
25,34,20510355,OLS,3,intercept,0.05594758393767074,-0.1760633692862555
25,34,20510355,OLS,3,trend,-8.555328964576379,-8.373014073965729
25,35,20510356,MOOGP,1,intercept,-1.3718664622167722,-1.6549207883921637
25,35,20510356,MOOGP,1,trend,3.8476801713249453,4.216267592457131
25,35,20510356,MOOGP,2,intercept,2.632779328028319,1.672539605803907
25,35,20510356,MOOGP,2,trend,5.686346725344163,7.108133796228586
25,35,20510356,MOOGP,3,intercept,0.01926215569814005,-0.1760633692862555
25,35,20510356,MOOGP,3,trend,-8.616481502615004,-8.373014073965729
25,35,20510356,MOGP,1,intercept,-2.414970154611845,-1.6549207883921637
25,35,20510356,MOGP,1,trend,9.243951528918506,4.216267592457131
25,35,20510356,MOGP,2,intercept,2.0641467607250013,1.672539605803907
25,35,20510356,MOGP,2,trend,8.656808632779782,7.108133796228586
25,35,20510356,MOGP,3,intercept,0.8308173316242335,-0.1760633692862555
25,35,20510356,MOGP,3,trend,-12.848218508270945,-8.373014073965729
25,35,20510356,OLS,1,intercept,-1.4378781287410547,-1.6549207883921637
25,35,20510356,OLS,1,trend,4.038499153498896,4.216267592457131
25,35,20510356,OLS,2,intercept,2.6022459826943756,1.672539605803907
25,35,20510356,OLS,2,trend,5.790060305981655,7.108133796228586
25,35,20510356,OLS,3,intercept,0.0644674296143212,-0.1760633692862555
25,35,20510356,OLS,3,trend,-8.765877820530001,-8.373014073965729
25,36,20510357,MOOGP,1,intercept,-1.0072444691483489,-1.6549207883921637
25,36,20510357,MOOGP,1,trend,2.6532691565736886,4.216267592457131
25,36,20510357,MOOGP,2,intercept,1.4061411825554875,1.672539605803907
25,36,20510357,MOOGP,2,trend,7.540235746436303,7.108133796228586
25,36,20510357,MOOGP,3,intercept,-0.10351601221754159,-0.1760633692862555
25,36,20510357,MOOGP,3,trend,-8.489684260422989,-8.373014073965729
25,36,20510357,MOGP,1,intercept,-1.6240033966180465,-1.6549207883921637
25,36,20510357,MOGP,1,trend,6.460887478783116,4.216267592457131
