2.078000000000000114e+01,2.281999999999999862e-01,6.129999999999999893e-01,8.550999999999999712e-01,1.083700000000000108e+00,1.480499999999999872e-01,2.338699999999999946e-01,1.032900000000000068e-01,-1.175000000000000044e+00,8.389999999999999680e-01,2.487999999999999934e-01,2.940599999999999881e-01,1.438750000000000029e-01,-4.752000000000000113e-01,9.867000000000000215e-01
2.121999999999999886e+01,-4.325999999999999845e-01,1.197000000000000064e+00,1.460299999999999931e+00,1.389699999999999935e+00,1.616700000000000081e-01,1.655300000000000105e-01,1.238100000000000034e-01,-1.691000000000000059e+00,1.187000000000000055e+00,2.233600000000000030e-01,1.205399999999999944e-01,8.837499999999999523e-02,4.960000000000010234e-02,4.897000000000000242e-01
2.173999999999999844e+01,9.099999999999999756e-02,6.750000000000000444e-01,4.641000000000000125e-01,1.569900000000000073e+00,1.641299999999999981e-01,1.753899999999999904e-01,1.462299999999999989e-01,4.929999999999999938e-01,-2.499999999999990077e-02,7.552000000000000379e-02,2.789400000000000213e-01,1.351249999999999951e-01,-7.119999999999999662e-01,6.856999999999999762e-01
2.210000000000000142e+01,5.165999999999999481e-01,1.262999999999999901e+00,1.157699999999999951e+00,7.572999999999999732e-01,1.389900000000000024e-01,2.552900000000000169e-01,1.625699999999999923e-01,-1.780999999999999917e+00,1.715000000000000080e+00,1.009599999999999942e-01,2.598599999999999799e-01,1.403749999999999998e-01,5.263999999999999790e-01,5.863000000000000433e-01
2.330000000000000071e+01,5.894000000000000350e-01,9.090000000000000302e-01,1.004699999999999926e+00,1.005500000000000060e+00,1.407899999999999985e-01,2.957500000000000129e-01,1.618100000000000094e-01,-7.489999999999999991e-01,-7.900000000000000078e-02,2.991999999999999868e-02,1.320600000000000107e-01,6.737500000000000433e-02,-5.200000000000000178e-01,6.674999999999999822e-01
2.373999999999999844e+01,-4.186000000000000276e-01,1.252999999999999892e+00,2.736999999999999988e-01,1.348899999999999988e+00,1.541099999999999970e-01,2.386300000000000088e-01,1.500299999999999967e-01,-1.931000000000000050e+00,-6.069999999999999840e-01,1.120000000000000023e-01,1.367400000000000004e-01,3.337500000000000189e-02,9.120000000000010043e-02,8.228999999999999648e-01
2.426000000000000156e+01,4.550000000000000155e-01,1.209000000000000075e+00,1.467100000000000071e+00,3.220999999999999974e-01,1.403099999999999903e-01,1.951100000000000056e-01,8.543000000000000593e-02,6.790000000000000480e-01,-5.470000000000000417e-01,1.326400000000000079e-01,2.677800000000000180e-01,1.243749999999999994e-01,-4.975999999999999868e-01,6.087000000000000188e-01
2.442000000000000171e+01,5.362000000000000099e-01,1.298999999999999932e+00,1.116900000000000004e+00,5.159000000000000252e-01,1.595100000000000129e-01,1.335699999999999943e-01,7.023000000000000076e-02,-9.170000000000000373e-01,1.012999999999999901e+00,1.600000000000000033e-02,2.281799999999999939e-01,5.212499999999999772e-02,4.079999999999999738e-01,8.088999999999999524e-01
2.514000000000000057e+01,-6.985999999999999988e-01,7.650000000000000133e-01,1.055700000000000083e+00,7.096999999999999975e-01,1.350300000000000111e-01,2.862299999999999844e-01,8.200999999999999956e-02,-5.749999999999999556e-01,2.449999999999999956e-01,1.388800000000000034e-01,2.501399999999999735e-01,2.912500000000000158e-02,-1.711999999999999911e-01,4.532999999999999807e-01
2.550000000000000000e+01,-3.513999999999999901e-01,7.590000000000000080e-01,4.844999999999999862e-01,1.794300000000000006e+00,1.557900000000000118e-01,2.199299999999999866e-01,6.035000000000000087e-02,8.349999999999999645e-01,1.370000000000000107e-01,2.704000000000000153e-02,2.018999999999999961e-01,1.201249999999999957e-01,6.703999999999999959e-01,3.650999999999999801e-01
